image_id,rank,concept,activation,neuron,status,naming_similarity,margin,image_threshold
img_000743,4,cardiac pacemaker,0.064964435994625,168,assigned,0.4632525146007538,0.0120645463466644,0.03326026
img_000744,1,lung opacity,0.1013284921646118,634,assigned,0.4543063044548034,0.0101879835128784,0.032475434
img_000744,2,clear lungs,0.0944699347019195,144,assigned,0.4600299000740051,0.005932480096817,0.032475434
img_000744,3,rib fracture,0.0900879427790641,676,assigned,0.4258618950843811,0.0025475323200225,0.032475434
img_000744,4,emphysema,0.085067018866539,1011,assigned,0.4603700339794159,0.0101089775562286,0.032475434
img_000745,1,left basilar atelectasis,0.0915878862142562,17,assigned,0.4575070738792419,0.0052221417427062,0.027387358
img_000745,2,bibasilar atelectasis,0.0871138721704483,571,assigned,0.4734841883182525,0.0127116441726684,0.027387358
img_000745,3,pleural thickening,0.0736706927418708,772,assigned,0.4741891324520111,0.0028676092624664,0.027387358
img_000745,4,atelectasis,0.0707900673151016,680,assigned,0.4393807053565979,0.0021973550319671,0.027387358
img_000746,1,left basilar atelectasis,0.0830059796571731,695,assigned,0.4542998373508453,0.0128972828388214,0.027329203
img_000746,2,cardiac pacemaker,0.0735465511679649,753,assigned,0.4726043343544006,0.0135983228683471,0.027329203
img_000747,1,right lung opacity,0.0819456949830055,21,assigned,0.4593592882156372,0.010938137769699,0.029874407
img_000747,2,lung opacity,0.0805078223347663,182,assigned,0.4482008218765259,0.0078257918357849,0.029874407
img_000747,3,bibasilar atelectasis,0.0779221579432487,571,assigned,0.4734841883182525,0.0127116441726684,0.029874407
img_000748,1,clear lungs,0.139810100197792,998,assigned,0.4600952565670013,0.0045830011367797,0.027908964
img_000748,2,right lung opacity,0.093860238790512,650,assigned,0.4651892781257629,0.0093771815299987,0.027908964
img_000748,3,normal chest x-ray,0.0692193210124969,818,assigned,0.4665918946266174,0.0030629634857177,0.027908964
img_000748,4,pleural thickening,0.066639244556427,772,assigned,0.4741891324520111,0.0028676092624664,0.027908964
img_000749,1,clear lungs,0.1138918921351432,144,assigned,0.4600299000740051,0.005932480096817,0.031155063
img_000749,2,lung opacity,0.0900462716817855,195,assigned,0.4606810212135315,0.0027670860290527,0.031155063
img_000749,3,left basilar atelectasis,0.0852876305580139,17,assigned,0.4575070738792419,0.0052221417427062,0.031155063
img_000749,4,chest tube,0.0840267986059188,767,assigned,0.4572426676750183,0.0043525397777557,0.031155063
img_000750,1,cardiac pacemaker,0.1411781758069992,852,assigned,0.4849810302257538,0.0156739056110382,0.032404788
img_000750,2,left basilar atelectasis,0.1230033785104751,17,assigned,0.4575070738792419,0.0052221417427062,0.032404788
img_000750,3,lung opacity,0.1063632518053054,473,assigned,0.4502846002578735,0.0034525692462921,0.032404788
img_000751,1,emphysema,0.1522903144359588,1013,assigned,0.4390330612659454,0.0122467875480651,0.035560362
img_000751,2,lung opacity,0.117165520787239,473,assigned,0.4502846002578735,0.0034525692462921,0.035560362
img_000751,3,left basilar atelectasis,0.0969483777880668,47,assigned,0.4485154151916504,0.0020252466201782,0.035560362
img_000751,4,pleural thickening,0.0943446308374404,772,assigned,0.4741891324520111,0.0028676092624664,0.035560362
img_000752,1,pulmonary edema,0.0894086509943008,255,assigned,0.4598415791988373,0.0088100135326385,0.029237337
img_000752,2,bibasilar atelectasis,0.084593541920185,955,assigned,0.4731957614421844,0.0171475708484649,0.029237337
img_000752,3,left basilar atelectasis,0.0767956227064132,695,assigned,0.4542998373508453,0.0128972828388214,0.029237337
img_000752,4,chest tube,0.0766105204820633,605,assigned,0.4522990882396698,0.0044855773448944,0.029237337
img_000753,1,clear lungs,0.0882265716791153,998,assigned,0.4600952565670013,0.0045830011367797,0.027343025
img_000753,2,left basilar atelectasis,0.0819507539272308,17,assigned,0.4575070738792419,0.0052221417427062,0.027343025
img_000753,3,lung opacity,0.0786369070410728,867,assigned,0.4535501301288605,0.0102263391017913,0.027343025
img_000753,4,emphysema,0.0691734701395034,1013,assigned,0.4390330612659454,0.0122467875480651,0.027343025
img_000753,5,right lung opacity,0.0667556971311569,650,assigned,0.4651892781257629,0.0093771815299987,0.027343025
img_000754,1,left basilar atelectasis,0.085380807518959,695,assigned,0.4542998373508453,0.0128972828388214,0.026581846
img_000754,2,emphysema,0.0853131189942359,1013,assigned,0.4390330612659454,0.0122467875480651,0.026581846
img_000754,3,clear lungs,0.0697812661528587,998,assigned,0.4600952565670013,0.0045830011367797,0.026581846
img_000755,1,no acute cardiopulmonary abnormality,0.0649555623531341,154,assigned,0.457934021949768,0.0086809992790222,0.027495276
img_000755,2,atelectasis,0.063929259777069,680,assigned,0.4393807053565979,0.0021973550319671,0.027495276
img_000755,3,clear lungs,0.063306026160717,998,assigned,0.4600952565670013,0.0045830011367797,0.027495276
img_000755,4,chest tube,0.0623130947351455,767,assigned,0.4572426676750183,0.0043525397777557,0.027495276
img_000756,1,clear lungs,0.1663355827331543,998,assigned,0.4600952565670013,0.0045830011367797,0.03085526
img_000756,2,right lung opacity,0.141809195280075,650,assigned,0.4651892781257629,0.0093771815299987,0.03085526
img_000756,3,normal chest x-ray,0.1194240301847457,818,assigned,0.4665918946266174,0.0030629634857177,0.03085526
img_000756,4,lung opacity,0.1179474294185638,195,assigned,0.4606810212135315,0.0027670860290527,0.03085526
img_000756,5,pleural thickening,0.0965604186058044,772,assigned,0.4741891324520111,0.0028676092624664,0.03085526
img_000757,1,clear lungs,0.0873132944107055,998,assigned,0.4600952565670013,0.0045830011367797,0.026063507
img_000757,2,no acute cardiopulmonary abnormality,0.0700798332691192,154,assigned,0.457934021949768,0.0086809992790222,0.026063507
img_000757,3,lung opacity,0.0590638369321823,867,assigned,0.4535501301288605,0.0102263391017913,0.026063507
img_000758,1,pleural thickening,0.1049201786518096,772,assigned,0.4741891324520111,0.0028676092624664,0.029699232
img_000758,2,bibasilar atelectasis,0.0997051149606704,955,assigned,0.4731957614421844,0.0171475708484649,0.029699232
img_000758,3,small pleural effusion,0.079767070710659,177,assigned,0.4605281949043274,0.0061346292495727,0.029699232
img_000759,1,chest tube,0.1128653511404991,605,assigned,0.4522990882396698,0.0044855773448944,0.0288909
img_000759,2,left basilar atelectasis,0.0902206227183342,695,assigned,0.4542998373508453,0.0128972828388214,0.0288909
img_000760,1,clear lungs,0.0801574438810348,173,assigned,0.4641516506671905,0.0020467340946197,0.027685896
img_000760,2,emphysema,0.0770029053092002,1013,assigned,0.4390330612659454,0.0122467875480651,0.027685896
img_000760,3,normal chest x-ray,0.0674386993050575,818,assigned,0.4665918946266174,0.0030629634857177,0.027685896
img_000760,4,lung opacity,0.0661625266075134,867,assigned,0.4535501301288605,0.0102263391017913,0.027685896
img_000761,1,emphysema,0.124819092452526,1013,assigned,0.4390330612659454,0.0122467875480651,0.031382825
img_000761,2,chest tube,0.1154158562421798,605,assigned,0.4522990882396698,0.0044855773448944,0.031382825
img_000761,3,left basilar atelectasis,0.100485011935234,17,assigned,0.4575070738792419,0.0052221417427062,0.031382825
img_000761,4,lung opacity,0.0863803774118423,473,assigned,0.4502846002578735,0.0034525692462921,0.031382825
img_000762,1,lung opacity,0.096961036324501,867,assigned,0.4535501301288605,0.0102263391017913,0.028639348
img_000762,2,bibasilar atelectasis,0.0715829730033874,955,assigned,0.4731957614421844,0.0171475708484649,0.028639348
img_000762,3,clear lungs,0.0706246793270111,144,assigned,0.4600299000740051,0.005932480096817,0.028639348
img_000762,4,nasogastric tube,0.069405548274517,90,assigned,0.4539679884910583,0.0131880342960357,0.028639348
img_000763,1,emphysema,0.104692131280899,1013,assigned,0.4390330612659454,0.0122467875480651,0.029168122
img_000763,2,clear lungs,0.0927797853946685,144,assigned,0.4600299000740051,0.005932480096817,0.029168122
img_000763,3,lung opacity,0.0759256333112716,867,assigned,0.4535501301288605,0.0102263391017913,0.029168122
img_000763,4,cardiac pacemaker,0.0725813135504722,852,assigned,0.4849810302257538,0.0156739056110382,0.029168122
img_000764,1,clear lungs,0.1033327877521514,998,assigned,0.4600952565670013,0.0045830011367797,0.025915353
img_000764,2,lung opacity,0.0618620291352272,195,assigned,0.4606810212135315,0.0027670860290527,0.025915353
img_000764,3,atelectasis,0.0603526271879673,680,assigned,0.4393807053565979,0.0021973550319671,0.025915353
img_000764,4,left basilar atelectasis,0.0600802153348922,17,assigned,0.4575070738792419,0.0052221417427062,0.025915353
img_000765,1,left basilar atelectasis,0.0891440212726593,17,assigned,0.4575070738792419,0.0052221417427062,0.0272027
img_000765,2,lung opacity,0.0853372514247894,195,assigned,0.4606810212135315,0.0027670860290527,0.0272027
img_000765,3,emphysema,0.0775393396615982,1013,assigned,0.4390330612659454,0.0122467875480651,0.0272027
img_000765,4,clear lungs,0.0680760890245437,173,assigned,0.4641516506671905,0.0020467340946197,0.0272027
img_000766,1,bibasilar atelectasis,0.08565054833889,955,assigned,0.4731957614421844,0.0171475708484649,0.03431236
img_000766,2,cardiac pacemaker,0.0848877876996994,852,assigned,0.4849810302257538,0.0156739056110382,0.03431236
img_000766,3,atelectasis,0.0835917666554451,680,assigned,0.4393807053565979,0.0021973550319671,0.03431236
img_000766,4,enlarged cardiac silhouette,0.0792556628584861,445,assigned,0.4447914361953735,0.00532066822052,0.03431236
img_000767,1,clear lungs,0.0955336019396781,998,assigned,0.4600952565670013,0.0045830011367797,0.027431715
img_000767,2,atelectasis,0.0921467989683151,680,assigned,0.4393807053565979,0.0021973550319671,0.027431715
img_000767,3,right lung opacity,0.074277676641941,650,assigned,0.4651892781257629,0.0093771815299987,0.027431715
img_000767,4,normal chest x-ray,0.0739465504884719,818,assigned,0.4665918946266174,0.0030629634857177,0.027431715
img_000768,1,clear lungs,0.1029995083808898,998,assigned,0.4600952565670013,0.0045830011367797,0.026364196
img_000768,2,emphysema,0.0685744136571884,1013,assigned,0.4390330612659454,0.0122467875480651,0.026364196
img_000768,3,right lung opacity,0.0679739490151405,650,assigned,0.4651892781257629,0.0093771815299987,0.026364196
img_000768,4,lung opacity,0.0636297613382339,867,assigned,0.4535501301288605,0.0102263391017913,0.026364196
img_000768,5,rib fracture,0.0531114786863327,676,assigned,0.4258618950843811,0.0025475323200225,0.026364196
img_000769,1,emphysema,0.0929507166147232,1013,assigned,0.4390330612659454,0.0122467875480651,0.02936221
img_000769,2,right lung opacity,0.0693934559822082,21,assigned,0.4593592882156372,0.010938137769699,0.02936221
img_000769,3,clear lungs,0.065583661198616,938,assigned,0.4531256258487701,0.0049503743648529,0.02936221
img_000770,1,bibasilar atelectasis,0.0945812314748764,955,assigned,0.4731957614421844,0.0171475708484649,0.029290762
img_000770,2,lung opacity,0.0912536829710006,182,assigned,0.4482008218765259,0.0078257918357849,0.029290762
img_000770,3,left basilar atelectasis,0.0823500752449035,17,assigned,0.4575070738792419,0.0052221417427062,0.029290762
img_000770,4,clear lungs,0.0716239213943481,144,assigned,0.4600299000740051,0.005932480096817,0.029290762
img_000771,1,cardiac pacemaker,0.1481497138738632,852,assigned,0.4849810302257538,0.0156739056110382,0.032346457
img_000771,2,emphysema,0.1257545053958892,1013,assigned,0.4390330612659454,0.0122467875480651,0.032346457
img_000771,3,rib fracture,0.0903815329074859,882,assigned,0.4543587863445282,0.0062559843063354,0.032346457
img_000772,1,bibasilar atelectasis,0.177228957414627,571,assigned,0.4734841883182525,0.0127116441726684,0.03715473
img_000772,2,right pleural effusion,0.141974538564682,523,assigned,0.4609031081199646,0.005448579788208,0.03715473
img_000772,3,lung opacity,0.1278705298900604,195,assigned,0.4606810212135315,0.0027670860290527,0.03715473
img_000772,4,enlarged cardiac silhouette,0.1270851641893386,620,assigned,0.4457569718360901,0.0033214688301086,0.03715473
img_000773,1,clear lungs,0.0912766978144645,998,assigned,0.4600952565670013,0.0045830011367797,0.027760815
img_000773,2,lung opacity,0.0809855163097381,867,assigned,0.4535501301288605,0.0102263391017913,0.027760815
img_000773,3,chest tube,0.0567865669727325,767,assigned,0.4572426676750183,0.0043525397777557,0.027760815
img_000774,1,lung opacity,0.0867208093404769,867,assigned,0.4535501301288605,0.0102263391017913,0.028163433
img_000774,2,emphysema,0.0797591134905815,1013,assigned,0.4390330612659454,0.0122467875480651,0.028163433
img_000775,1,left basilar atelectasis,0.0855327248573303,17,assigned,0.4575070738792419,0.0052221417427062,0.027663654
img_000775,2,cardiac pacemaker,0.0824791193008422,753,assigned,0.4726043343544006,0.0135983228683471,0.027663654
img_000775,3,lung opacity,0.0769501850008964,867,assigned,0.4535501301288605,0.0102263391017913,0.027663654
img_000775,4,left lower lobe consolidation,0.0720503479242324,292,assigned,0.4544885158538818,0.0050010681152343,0.027663654
img_000776,1,right lung opacity,0.2576285004615783,650,assigned,0.4651892781257629,0.0093771815299987,0.03862038
img_000776,2,lung opacity,0.1909677535295486,867,assigned,0.4535501301288605,0.0102263391017913,0.03862038
img_000776,3,emphysema,0.1394181996583938,1013,assigned,0.4390330612659454,0.0122467875480651,0.03862038
img_000776,4,rib fracture,0.1353594064712524,505,assigned,0.4257245063781738,0.0073508620262146,0.03862038
img_000777,1,enlarged cardiac silhouette,0.1375732272863388,620,assigned,0.4457569718360901,0.0033214688301086,0.03193245
img_000777,2,pulmonary edema,0.0998774543404579,255,assigned,0.4598415791988373,0.0088100135326385,0.03193245
img_000778,1,left lower lobe consolidation,0.0789566859602928,292,assigned,0.4544885158538818,0.0050010681152343,0.026717784
img_000778,2,pleural thickening,0.0696365982294082,772,assigned,0.4741891324520111,0.0028676092624664,0.026717784
img_000778,3,no acute cardiopulmonary abnormality,0.0673083513975143,154,assigned,0.457934021949768,0.0086809992790222,0.026717784
img_000779,1,clear lungs,0.0899529978632927,173,assigned,0.4641516506671905,0.0020467340946197,0.026856719
img_000779,2,emphysema,0.0754465386271476,1013,assigned,0.4390330612659454,0.0122467875480651,0.026856719
img_000779,3,normal chest x-ray,0.0628450736403465,818,assigned,0.4665918946266174,0.0030629634857177,0.026856719
img_000779,4,rib fracture,0.0601775459945201,676,assigned,0.4258618950843811,0.0025475323200225,0.026856719
img_000779,5,atelectasis,0.0518758408725261,680,assigned,0.4393807053565979,0.0021973550319671,0.026856719
img_000780,1,cardiac pacemaker,0.1083229333162307,460,assigned,0.4720390439033508,0.0089587271213531,0.02730168
img_000780,2,clear lungs,0.093187965452671,998,assigned,0.4600952565670013,0.0045830011367797,0.02730168
img_000780,3,lung opacity,0.0823321640491485,634,assigned,0.4543063044548034,0.0101879835128784,0.02730168
img_000780,4,small pleural effusion,0.0635862722992897,177,assigned,0.4605281949043274,0.0061346292495727,0.02730168
img_000780,5,atelectasis,0.0621855072677135,680,assigned,0.4393807053565979,0.0021973550319671,0.02730168
img_000781,1,left basilar atelectasis,0.0762382969260215,312,assigned,0.4503779411315918,0.0051426887512207,0.028266924
img_000781,2,chest tube,0.0734889507293701,767,assigned,0.4572426676750183,0.0043525397777557,0.028266924
img_000781,3,emphysema,0.070161648094654,1013,assigned,0.4390330612659454,0.0122467875480651,0.028266924
img_000781,4,clear lungs,0.0700708404183387,998,assigned,0.4600952565670013,0.0045830011367797,0.028266924
img_000782,1,pulmonary edema,0.1243762075901031,255,assigned,0.4598415791988373,0.0088100135326385,0.031037623
img_000782,2,cardiac pacemaker,0.1030018329620361,168,assigned,0.4632525146007538,0.0120645463466644,0.031037623
img_000782,3,lung opacity,0.0993693023920059,867,assigned,0.4535501301288605,0.0102263391017913,0.031037623
img_000783,1,emphysema,0.1420246958732605,1013,assigned,0.4390330612659454,0.0122467875480651,0.031321466
img_000783,2,chest tube,0.1387143284082412,605,assigned,0.4522990882396698,0.0044855773448944,0.031321466
img_000783,3,left basilar atelectasis,0.1018293797969818,17,assigned,0.4575070738792419,0.0052221417427062,0.031321466
img_000784,1,left basilar atelectasis,0.0943848341703414,17,assigned,0.4575070738792419,0.0052221417427062,0.027121685
img_000784,2,emphysema,0.0767057090997695,1013,assigned,0.4390330612659454,0.0122467875480651,0.027121685
img_000784,3,left lower lobe consolidation,0.0751485750079155,292,assigned,0.4544885158538818,0.0050010681152343,0.027121685
img_000784,4,clear lungs,0.0735403150320053,144,assigned,0.4600299000740051,0.005932480096817,0.027121685
img_000785,1,emphysema,0.0995855256915092,1013,assigned,0.4390330612659454,0.0122467875480651,0.026818532
img_000785,2,left basilar atelectasis,0.0777664631605148,695,assigned,0.4542998373508453,0.0128972828388214,0.026818532
img_000785,3,lung opacity,0.0565782114863395,867,assigned,0.4535501301288605,0.0102263391017913,0.026818532
img_000786,1,emphysema,0.0789181217551231,1013,assigned,0.4390330612659454,0.0122467875480651,0.026100544
img_000786,2,clear lungs,0.0678624734282493,998,assigned,0.4600952565670013,0.0045830011367797,0.026100544
img_000786,3,no acute cardiopulmonary abnormality,0.0621914193034172,154,assigned,0.457934021949768,0.0086809992790222,0.026100544
img_000786,4,small pleural effusion,0.0575731992721557,177,assigned,0.4605281949043274,0.0061346292495727,0.026100544
img_000787,1,rib fracture,0.1616858541965484,676,assigned,0.4258618950843811,0.0025475323200225,0.036062397
img_000787,2,atelectasis,0.0950260981917381,680,assigned,0.4393807053565979,0.0021973550319671,0.036062397
img_000787,3,pleural thickening,0.087891861796379,772,assigned,0.4741891324520111,0.0028676092624664,0.036062397
img_000787,4,cardiac pacemaker,0.0835607051849365,852,assigned,0.4849810302257538,0.0156739056110382,0.036062397
img_000787,5,chest tube,0.0762228220701217,767,assigned,0.4572426676750183,0.0043525397777557,0.036062397
img_000788,1,chest tube,0.1188724786043167,767,assigned,0.4572426676750183,0.0043525397777557,0.03139831
img_000788,2,rib fracture,0.1135311052203178,470,assigned,0.4521055519580841,0.0063420236110687,0.03139831
img_000788,3,lung opacity,0.1029716655611991,867,assigned,0.4535501301288605,0.0102263391017913,0.03139831
img_000789,1,bibasilar atelectasis,0.1024365872144699,571,assigned,0.4734841883182525,0.0127116441726684,0.030988067
img_000789,2,emphysema,0.0976986810564994,1013,assigned,0.4390330612659454,0.0122467875480651,0.030988067
img_000789,3,lung opacity,0.0890673696994781,867,assigned,0.4535501301288605,0.0102263391017913,0.030988067
img_000790,1,clear lungs,0.1144275218248367,998,assigned,0.4600952565670013,0.0045830011367797,0.027323077
img_000790,2,right lung opacity,0.0937297567725181,650,assigned,0.4651892781257629,0.0093771815299987,0.027323077
img_000790,3,atelectasis,0.0897340103983879,680,assigned,0.4393807053565979,0.0021973550319671,0.027323077
img_000790,4,pleural thickening,0.0890347436070442,772,assigned,0.4741891324520111,0.0028676092624664,0.027323077
img_000791,1,cardiac pacemaker,0.2088635265827179,852,assigned,0.4849810302257538,0.0156739056110382,0.032804206
img_000791,2,left basilar atelectasis,0.1113453432917594,17,assigned,0.4575070738792419,0.0052221417427062,0.032804206
img_000791,3,rib fracture,0.0857497900724411,918,assigned,0.4507269263267517,0.0027732849121093,0.032804206
img_000792,1,emphysema,0.1335733830928802,1013,assigned,0.4390330612659454,0.0122467875480651,0.027941484
img_000792,2,right lung opacity,0.0778572782874107,650,assigned,0.4651892781257629,0.0093771815299987,0.027941484
img_000792,3,normal chest x-ray,0.0717229098081588,818,assigned,0.4665918946266174,0.0030629634857177,0.027941484
img_000793,1,chest tube,0.1038487702608108,605,assigned,0.4522990882396698,0.0044855773448944,0.030061727
img_000793,2,emphysema,0.1035513952374458,1013,assigned,0.4390330612659454,0.0122467875480651,0.030061727
img_000793,3,left basilar atelectasis,0.0953530371189117,695,assigned,0.4542998373508453,0.0128972828388214,0.030061727
img_000794,1,clear lungs,0.0872613340616226,998,assigned,0.4600952565670013,0.0045830011367797,0.026973482
img_000794,2,atelectasis,0.0648629739880561,680,assigned,0.4393807053565979,0.0021973550319671,0.026973482
img_000794,3,cardiac pacemaker,0.0633575096726417,753,assigned,0.4726043343544006,0.0135983228683471,0.026973482
img_000795,1,rib fracture,0.1539491862058639,967,assigned,0.4252264201641083,0.0125949084758758,0.033177685
img_000795,2,right lung opacity,0.1038854643702507,21,assigned,0.4593592882156372,0.010938137769699,0.033177685
img_000795,3,pleural thickening,0.1019391193985939,772,assigned,0.4741891324520111,0.0028676092624664,0.033177685
img_000795,4,atelectasis,0.0883648097515106,680,assigned,0.4393807053565979,0.0021973550319671,0.033177685
img_000795,5,emphysema,0.0859302282333374,1013,assigned,0.4390330612659454,0.0122467875480651,0.033177685
img_000796,1,chest tube,0.1027725860476493,605,assigned,0.4522990882396698,0.0044855773448944,0.03156625
img_000796,2,lung opacity,0.1011441498994827,195,assigned,0.4606810212135315,0.0027670860290527,0.03156625
img_000796,3,right lung opacity,0.1002458706498146,650,assigned,0.4651892781257629,0.0093771815299987,0.03156625
img_000797,1,clear lungs,0.0937360525131225,998,assigned,0.4600952565670013,0.0045830011367797,0.027640862
img_000797,2,emphysema,0.0809466540813446,1013,assigned,0.4390330612659454,0.0122467875480651,0.027640862
img_000797,3,left basilar atelectasis,0.0722474753856659,47,assigned,0.4485154151916504,0.0020252466201782,0.027640862
img_000798,1,bibasilar atelectasis,0.1091853305697441,571,assigned,0.4734841883182525,0.0127116441726684,0.030834736
img_000798,2,right pleural effusion,0.1026889085769653,523,assigned,0.4609031081199646,0.005448579788208,0.030834736
img_000798,3,cardiac pacemaker,0.0980255752801895,852,assigned,0.4849810302257538,0.0156739056110382,0.030834736
img_000798,4,left basilar atelectasis,0.0791760087013244,695,assigned,0.4542998373508453,0.0128972828388214,0.030834736
img_000799,1,emphysema,0.0779457688331604,1013,assigned,0.4390330612659454,0.0122467875480651,0.026793284
img_000799,2,left basilar atelectasis,0.0759475231170654,695,assigned,0.4542998373508453,0.0128972828388214,0.026793284
img_000799,3,clear lungs,0.058461744338274,144,assigned,0.4600299000740051,0.005932480096817,0.026793284
img_000800,1,lung opacity,0.117031455039978,867,assigned,0.4535501301288605,0.0102263391017913,0.028560102
img_000800,2,emphysema,0.089615561068058,1013,assigned,0.4390330612659454,0.0122467875480651,0.028560102
img_000800,3,left basilar atelectasis,0.0719873905181884,17,assigned,0.4575070738792419,0.0052221417427062,0.028560102
img_000801,1,emphysema,0.170290857553482,1013,assigned,0.4390330612659454,0.0122467875480651,0.033204947
img_000801,2,cardiac pacemaker,0.1112372204661369,852,assigned,0.4849810302257538,0.0156739056110382,0.033204947
img_000801,3,lung opacity,0.1069594025611877,634,assigned,0.4543063044548034,0.0101879835128784,0.033204947
img_000802,1,emphysema,0.0959264561533927,1013,assigned,0.4390330612659454,0.0122467875480651,0.028534822
img_000802,2,bibasilar atelectasis,0.0947449132800102,571,assigned,0.4734841883182525,0.0127116441726684,0.028534822
img_000802,3,cardiac pacemaker,0.0836122781038284,852,assigned,0.4849810302257538,0.0156739056110382,0.028534822
img_000803,1,emphysema,0.1868553906679153,1013,assigned,0.4390330612659454,0.0122467875480651,0.028324274
img_000803,2,lung opacity,0.0737773850560188,867,assigned,0.4535501301288605,0.0102263391017913,0.028324274
img_000803,3,bibasilar atelectasis,0.0667617842555046,955,assigned,0.4731957614421844,0.0171475708484649,0.028324274
img_000804,1,chest tube,0.0746582224965095,605,assigned,0.4522990882396698,0.0044855773448944,0.027889889
img_000804,2,left basilar atelectasis,0.0661975666880607,17,assigned,0.4575070738792419,0.0052221417427062,0.027889889
img_000805,1,clear lungs,0.079536385834217,998,assigned,0.4600952565670013,0.0045830011367797,0.027229529
img_000805,2,atelectasis,0.0793481096625328,680,assigned,0.4393807053565979,0.0021973550319671,0.027229529
img_000805,3,emphysema,0.0731232166290283,1013,assigned,0.4390330612659454,0.0122467875480651,0.027229529
img_000805,4,normal chest x-ray,0.0721268504858017,818,assigned,0.4665918946266174,0.0030629634857177,0.027229529
img_000806,1,pulmonary edema,0.1415474563837051,255,assigned,0.4598415791988373,0.0088100135326385,0.033504076
img_000806,2,lung opacity,0.1335566192865371,182,assigned,0.4482008218765259,0.0078257918357849,0.033504076
img_000806,3,bibasilar atelectasis,0.0932118818163871,955,assigned,0.4731957614421844,0.0171475708484649,0.033504076
img_000807,1,rib fracture,0.1667433083057403,967,assigned,0.4252264201641083,0.0125949084758758,0.03820523
img_000807,2,right lung opacity,0.1275246441364288,650,assigned,0.4651892781257629,0.0093771815299987,0.03820523
img_000807,3,lung opacity,0.1097321957349777,867,assigned,0.4535501301288605,0.0102263391017913,0.03820523
img_000807,4,atelectasis,0.1067186221480369,680,assigned,0.4393807053565979,0.0021973550319671,0.03820523
img_000807,5,right pleural effusion,0.0998722463846206,523,assigned,0.4609031081199646,0.005448579788208,0.03820523
img_000808,1,clear lungs,0.1100757271051406,998,assigned,0.4600952565670013,0.0045830011367797,0.026934236
img_000808,2,rib fracture,0.0713629648089408,882,assigned,0.4543587863445282,0.0062559843063354,0.026934236
img_000808,3,right lung opacity,0.0706606581807136,650,assigned,0.4651892781257629,0.0093771815299987,0.026934236
img_000808,4,emphysema,0.0618851557374,1013,assigned,0.4390330612659454,0.0122467875480651,0.026934236
img_000809,1,right lung opacity,0.0686642676591873,650,assigned,0.4651892781257629,0.0093771815299987,0.027253587
img_000809,2,clear lungs,0.0647024512290954,998,assigned,0.4600952565670013,0.0045830011367797,0.027253587
img_000809,3,lung opacity,0.0638008266687393,867,assigned,0.4535501301288605,0.0102263391017913,0.027253587
img_000809,4,chest tube,0.0634519383311271,767,assigned,0.4572426676750183,0.0043525397777557,0.027253587
img_000810,1,cardiac pacemaker,0.1468819826841354,852,assigned,0.4849810302257538,0.0156739056110382,0.031178374
img_000810,2,lung opacity,0.1011159569025039,271,assigned,0.4446800351142883,0.00341796875,0.031178374
img_000810,3,left basilar atelectasis,0.0821215137839317,17,assigned,0.4575070738792419,0.0052221417427062,0.031178374
img_000810,4,no acute cardiopulmonary abnormality,0.0811856240034103,154,assigned,0.457934021949768,0.0086809992790222,0.031178374
img_000811,1,emphysema,0.1347836256027221,1013,assigned,0.4390330612659454,0.0122467875480651,0.028433613
img_000811,2,bibasilar atelectasis,0.0827972814440727,571,assigned,0.4734841883182525,0.0127116441726684,0.028433613
img_000811,3,nasogastric tube,0.0743845626711845,90,assigned,0.4539679884910583,0.0131880342960357,0.028433613
img_000811,4,enlarged cardiac silhouette,0.0653760060667991,620,assigned,0.4457569718360901,0.0033214688301086,0.028433613
img_000812,1,clear lungs,0.1264362931251526,998,assigned,0.4600952565670013,0.0045830011367797,0.02786943
img_000812,2,right lung opacity,0.1092312335968017,650,assigned,0.4651892781257629,0.0093771815299987,0.02786943
img_000812,3,pleural thickening,0.0811884924769401,772,assigned,0.4741891324520111,0.0028676092624664,0.02786943
img_000812,4,cardiac pacemaker,0.0789036601781845,460,assigned,0.4720390439033508,0.0089587271213531,0.02786943
img_000812,5,emphysema,0.0745554640889167,1013,assigned,0.4390330612659454,0.0122467875480651,0.02786943
img_000813,1,left basilar atelectasis,0.0870621502399444,17,assigned,0.4575070738792419,0.0052221417427062,0.026191069
img_000813,2,clear lungs,0.0771947130560875,144,assigned,0.4600299000740051,0.005932480096817,0.026191069
img_000813,3,emphysema,0.0675772875547409,1011,assigned,0.4603700339794159,0.0101089775562286,0.026191069
img_000814,1,chest tube,0.1184146851301193,605,assigned,0.4522990882396698,0.0044855773448944,0.031377316
img_000814,2,lung opacity,0.0995418131351471,867,assigned,0.4535501301288605,0.0102263391017913,0.031377316
img_000814,3,bibasilar atelectasis,0.0875863432884216,571,assigned,0.4734841883182525,0.0127116441726684,0.031377316
img_000814,4,left basilar atelectasis,0.0817463546991348,695,assigned,0.4542998373508453,0.0128972828388214,0.031377316
img_000815,1,rib fracture,0.1367161124944687,967,assigned,0.4252264201641083,0.0125949084758758,0.035214286
img_000815,2,enlarged cardiac silhouette,0.1307912617921829,445,assigned,0.4447914361953735,0.00532066822052,0.035214286
img_000815,3,lung opacity,0.0895672738552093,867,assigned,0.4535501301288605,0.0102263391017913,0.035214286
img_000815,4,left basilar atelectasis,0.0851434171199798,17,assigned,0.4575070738792419,0.0052221417427062,0.035214286
