neuron,mean_activation,max_activation,active_fraction,is_dead,is_too_rare,is_always_on,is_usable
584,0.0,0.0,0.0,True,True,False,False
585,0.0,0.0,0.0,True,True,False,False
586,0.014882057,0.0586815,0.9253333333333333,False,False,False,True
587,0.01313408,0.039001282,0.905,False,False,False,True
588,0.023357762,0.071004674,0.9583333333333334,False,False,False,True
589,0.0,0.0,0.0,True,True,False,False
590,0.0,0.0,0.0,True,True,False,False
591,0.0,0.0,0.0,True,True,False,False
592,0.0,0.0,0.0,True,True,False,False
593,0.0,0.0,0.0,True,True,False,False
594,0.0,0.0,0.0,True,True,False,False
595,0.017911576,0.070852086,0.9323333333333333,False,False,False,True
596,0.0,0.0,0.0,True,True,False,False
597,0.0,0.0,0.0,True,True,False,False
598,0.013826215,0.060254343,0.9336666666666666,False,False,False,True
599,0.0,0.0,0.0,True,True,False,False
600,0.0,0.0,0.0,True,True,False,False
601,0.0,0.0,0.0,True,True,False,False
602,0.0,0.0,0.0,True,True,False,False
603,0.0,0.0,0.0,True,True,False,False
604,0.0,0.0,0.0,True,True,False,False
605,0.040358484,0.10073086,0.9723333333333334,False,False,False,True
606,0.0,0.0,0.0,True,True,False,False
607,0.0,0.0,0.0,True,True,False,False
608,0.0,0.0,0.0,True,True,False,False
609,0.0,0.0,0.0,True,True,False,False
610,0.0,0.0,0.0,True,True,False,False
611,0.0,0.0,0.0,True,True,False,False
612,0.0,0.0,0.0,True,True,False,False
613,0.0,0.0,0.0,True,True,False,False
614,0.0,0.0,0.0,True,True,False,False
615,0.0,0.0,0.0,True,True,False,False
616,0.01918047,0.08457105,0.9353333333333333,False,False,False,True
617,0.0,0.0,0.0,True,True,False,False
618,0.0,0.0,0.0,True,True,False,False
619,0.0,0.0,0.0,True,True,False,False
620,0.0,0.0,0.0,True,True,False,False
621,0.0,0.0,0.0,True,True,False,False
622,0.011972423,0.04303487,0.93,False,False,False,True
623,0.0,0.0,0.0,True,True,False,False
624,0.0,0.0,0.0,True,True,False,False
625,0.0,0.0,0.0,True,True,False,False
626,0.01139361,0.04014696,0.9123333333333333,False,False,False,True
627,0.0,0.0,0.0,True,True,False,False
628,0.0,0.0,0.0,True,True,False,False
629,0.01691651,0.09063108,0.9466666666666667,False,False,False,True
630,0.0,0.0,0.0,True,True,False,False
631,0.0,0.0,0.0,True,True,False,False
632,0.0,0.0,0.0,True,True,False,False
633,0.0,0.0,0.0,True,True,False,False
634,0.02035485,0.083726555,0.9393333333333334,False,False,False,True
635,0.006351801,0.20278005,0.22766666666666666,False,False,False,True
636,0.0,0.0,0.0,True,True,False,False
637,0.0,0.0,0.0,True,True,False,False
638,0.0,0.0,0.0,True,True,False,False
639,0.0,0.0,0.0,True,True,False,False
640,0.0,0.0,0.0,True,True,False,False
641,0.024064766,0.09995052,0.9536666666666667,False,False,False,True
642,0.012033117,0.056982663,0.9343333333333333,False,False,False,True
643,0.014225904,0.048367247,0.9206666666666666,False,False,False,True
644,0.0,0.0,0.0,True,True,False,False
645,0.0,0.0,0.0,True,True,False,False
646,0.0,0.0,0.0,True,True,False,False
647,0.0,0.0,0.0,True,True,False,False
648,0.0264236,0.09292831,0.962,False,False,False,True
649,0.0,0.0,0.0,True,True,False,False
650,0.014498877,0.086207785,0.9216666666666666,False,False,False,True
651,0.0,0.0,0.0,True,True,False,False
652,0.010803751,0.08075735,0.8946666666666667,False,False,False,True
653,0.0,0.0,0.0,True,True,False,False
654,0.0,0.0,0.0,True,True,False,False
655,0.0,0.0,0.0,True,True,False,False
656,0.02267602,0.09004283,0.9403333333333334,False,False,False,True
657,0.0,0.0,0.0,True,True,False,False
658,0.0,0.0,0.0,True,True,False,False
659,0.0,0.0,0.0,True,True,False,False
660,0.0,0.0,0.0,True,True,False,False
661,0.0,0.0,0.0,True,True,False,False
662,0.013823803,0.070312746,0.924,False,False,False,True
663,0.0,0.0,0.0,True,True,False,False
664,0.0,0.0,0.0,True,True,False,False
665,0.0,0.0,0.0,True,True,False,False
666,0.0,0.0,0.0,True,True,False,False
667,0.0,0.0,0.0,True,True,False,False
668,0.023043254,0.10744867,0.9486666666666667,False,False,False,True
669,0.018405898,0.077219725,0.937,False,False,False,True
670,0.0588512,0.23993771,0.9843333333333333,False,False,True,False
671,0.0,0.0,0.0,True,True,False,False
672,0.013734454,0.039646942,0.9306666666666666,False,False,False,True
673,0.012895215,0.0544739,0.9093333333333333,False,False,False,True
674,0.0,0.0,0.0,True,True,False,False
675,0.0,0.0,0.0,True,True,False,False
676,0.011255512,0.06044474,0.905,False,False,False,True
677,0.022419026,0.08052661,0.9553333333333334,False,False,False,True
678,0.0,0.0,0.0,True,True,False,False
679,0.012243787,0.04852456,0.9103333333333333,False,False,False,True
680,0.0,0.0,0.0,True,True,False,False
681,0.0,0.0,0.0,True,True,False,False
682,0.010313276,0.07597635,0.8753333333333333,False,False,False,True
683,0.0,0.0,0.0,True,True,False,False
684,0.0,0.0,0.0,True,True,False,False
685,0.01277528,0.0455899,0.926,False,False,False,True
686,0.0,0.0,0.0,True,True,False,False
687,0.015853727,0.05070121,0.949,False,False,False,True
688,0.0,0.0,0.0,True,True,False,False
689,0.0,0.0,0.0,True,True,False,False
690,0.0,0.0,0.0,True,True,False,False
691,0.0,0.0,0.0,True,True,False,False
692,0.0,0.0,0.0,True,True,False,False
693,0.0,0.0,0.0,True,True,False,False
694,0.0,0.0,0.0,True,True,False,False
695,0.0,0.0,0.0,True,True,False,False
696,0.0,0.0,0.0,True,True,False,False
697,0.01635236,0.11181343,0.9526666666666667,False,False,False,True
698,0.0,0.0,0.0,True,True,False,False
699,0.0,0.0,0.0,True,True,False,False
700,0.0,0.0,0.0,True,True,False,False
701,0.022851782,0.08386827,0.9626666666666667,False,False,False,True
702,0.0,0.0,0.0,True,True,False,False
703,0.0,0.0,0.0,True,True,False,False
704,0.054834966,0.24005742,0.9853333333333333,False,False,True,False
705,0.024958555,0.11375328,0.9516666666666667,False,False,False,True
706,0.0,0.0,0.0,True,True,False,False
707,0.016735885,0.05171366,0.9483333333333334,False,False,False,True
708,0.014273295,0.063857876,0.9203333333333333,False,False,False,True
709,0.0,0.0,0.0,True,True,False,False
710,0.0,0.0,0.0,True,True,False,False
711,0.0,0.0,0.0,True,True,False,False
712,0.02226332,0.10010029,0.9473333333333334,False,False,False,True
713,0.0,0.0,0.0,True,True,False,False
714,0.0,0.0,0.0,True,True,False,False
715,0.0,0.0,0.0,True,True,False,False
716,0.06515225,0.21204667,0.9846666666666667,False,False,True,False
717,0.0,0.0,0.0,True,True,False,False
718,0.0,0.0,0.0,True,True,False,False
719,0.0,0.0,0.0,True,True,False,False
720,0.0,0.0,0.0,True,True,False,False
721,0.012095618,0.043028966,0.899,False,False,False,True
722,0.0,0.0,0.0,True,True,False,False
723,0.010910278,0.048556764,0.8693333333333333,False,False,False,True
724,0.0,0.0,0.0,True,True,False,False
725,0.0,0.0,0.0,True,True,False,False
726,0.0,0.0,0.0,True,True,False,False
727,0.0,0.0,0.0,True,True,False,False
728,0.018230408,0.07305811,0.9433333333333334,False,False,False,True
729,0.0,0.0,0.0,True,True,False,False
730,0.0,0.0,0.0,True,True,False,False
731,0.0,0.0,0.0,True,True,False,False
732,0.0,0.0,0.0,True,True,False,False
733,0.0,0.0,0.0,True,True,False,False
734,0.016979264,0.06531366,0.941,False,False,False,True
735,0.0,0.0,0.0,True,True,False,False
736,0.01283343,0.057068635,0.9076666666666666,False,False,False,True
737,0.0,0.0,0.0,True,True,False,False
738,0.0,0.0,0.0,True,True,False,False
739,0.016070709,0.06427002,0.9443333333333334,False,False,False,True
740,0.0,0.0,0.0,True,True,False,False
741,0.0,0.0,0.0,True,True,False,False
742,0.0,0.0,0.0,True,True,False,False
743,0.0,0.0,0.0,True,True,False,False
744,0.0,0.0,0.0,True,True,False,False
745,0.0,0.0,0.0,True,True,False,False
746,0.0,0.0,0.0,True,True,False,False
747,0.0,0.0,0.0,True,True,False,False
748,0.0,0.0,0.0,True,True,False,False
749,0.0,0.0,0.0,True,True,False,False
750,0.0,0.0,0.0,True,True,False,False
751,0.017581033,0.064318806,0.9503333333333334,False,False,False,True
752,0.0,0.0,0.0,True,True,False,False
753,0.00013305164,0.054525048,0.023666666666666666,False,False,False,True
754,0.0,0.0,0.0,True,True,False,False
755,0.0,0.0,0.0,True,True,False,False
756,0.0,0.0,0.0,True,True,False,False
757,0.0,0.0,0.0,True,True,False,False
758,0.0,0.0,0.0,True,True,False,False
759,0.0,0.0,0.0,True,True,False,False
760,0.012058003,0.061512124,0.896,False,False,False,True
761,0.0,0.0,0.0,True,True,False,False
762,0.015593585,0.06793216,0.9426666666666667,False,False,False,True
763,0.0,0.0,0.0,True,True,False,False
764,0.0,0.0,0.0,True,True,False,False
765,0.016798431,0.06261243,0.9373333333333334,False,False,False,True
766,0.0,0.0,0.0,True,True,False,False
767,0.0,0.0,0.0,True,True,False,False
768,0.0,0.0,0.0,True,True,False,False
769,0.015153004,0.07770552,0.9123333333333333,False,False,False,True
770,0.0,0.0,0.0,True,True,False,False
771,0.012735148,0.039099477,0.9273333333333333,False,False,False,True
772,0.0,0.0,0.0,True,True,False,False
773,0.0,0.0,0.0,True,True,False,False
774,0.0,0.0,0.0,True,True,False,False
775,0.0,0.0,0.0,True,True,False,False
776,0.0,0.0,0.0,True,True,False,False
777,0.0,0.0,0.0,True,True,False,False
778,0.010309396,0.046714425,0.896,False,False,False,True
779,0.0,0.0,0.0,True,True,False,False
780,0.016046776,0.04753951,0.9353333333333333,False,False,False,True
781,0.016362885,0.07617861,0.933,False,False,False,True
782,0.0,0.0,0.0,True,True,False,False
783,0.01619521,0.066362135,0.9336666666666666,False,False,False,True
784,0.016349306,0.06302855,0.938,False,False,False,True
785,0.019409243,0.07630557,0.9523333333333334,False,False,False,True
786,0.0,0.0,0.0,True,True,False,False
787,0.0,0.0,0.0,True,True,False,False
788,0.0,0.0,0.0,True,True,False,False
789,0.013609075,0.04979686,0.9366666666666666,False,False,False,True
790,0.0,0.0,0.0,True,True,False,False
791,0.012690481,0.06850818,0.9313333333333333,False,False,False,True
792,0.020388404,0.09335723,0.931,False,False,False,True
793,0.0,0.0,0.0,True,True,False,False
794,0.0,0.0,0.0,True,True,False,False
795,0.012794853,0.05099672,0.9143333333333333,False,False,False,True
796,0.0,0.0,0.0,True,True,False,False
797,0.012647809,0.045131907,0.9153333333333333,False,False,False,True
798,0.0,0.0,0.0,True,True,False,False
799,0.0,0.0,0.0,True,True,False,False
800,0.0,0.0,0.0,True,True,False,False
801,0.042854656,0.09741416,0.977,False,False,False,True
802,0.0,0.0,0.0,True,True,False,False
803,0.0,0.0,0.0,True,True,False,False
804,0.0,0.0,0.0,True,True,False,False
805,0.0,0.0,0.0,True,True,False,False
806,0.0,0.0,0.0,True,True,False,False
807,0.0,0.0,0.0,True,True,False,False
808,0.008516237,0.055584818,0.8916666666666667,False,False,False,True
809,0.0,0.0,0.0,True,True,False,False
810,0.0,0.0,0.0,True,True,False,False
811,0.0,0.0,0.0,True,True,False,False
812,0.0,0.0,0.0,True,True,False,False
813,0.028470375,0.09100837,0.962,False,False,False,True
814,0.0,0.0,0.0,True,True,False,False
815,0.0,0.0,0.0,True,True,False,False
816,0.0,0.0,0.0,True,True,False,False
817,0.0,0.0,0.0,True,True,False,False
818,0.0,0.0,0.0,True,True,False,False
819,0.0,0.0,0.0,True,True,False,False
820,0.0,0.0,0.0,True,True,False,False
821,0.0,0.0,0.0,True,True,False,False
822,0.0,0.0,0.0,True,True,False,False
823,0.0,0.0,0.0,True,True,False,False
824,0.0,0.0,0.0,True,True,False,False
825,0.01234587,0.0591376,0.913,False,False,False,True
826,0.0,0.0,0.0,True,True,False,False
827,0.0,0.0,0.0,True,True,False,False
828,0.0,0.0,0.0,True,True,False,False
829,0.0,0.0,0.0,True,True,False,False
830,0.0,0.0,0.0,True,True,False,False
831,0.0,0.0,0.0,True,True,False,False
832,0.0,0.0,0.0,True,True,False,False
833,0.0,0.0,0.0,True,True,False,False
834,0.015608206,0.06681798,0.938,False,False,False,True
835,0.0,0.0,0.0,True,True,False,False
836,0.011323803,0.043579675,0.9256666666666666,False,False,False,True
837,0.0,0.0,0.0,True,True,False,False
838,0.0,0.0,0.0,True,True,False,False
839,0.0,0.0,0.0,True,True,False,False
840,0.0,0.0,0.0,True,True,False,False
841,0.0,0.0,0.0,True,True,False,False
842,0.014689904,0.056141242,0.9326666666666666,False,False,False,True
843,0.0,0.0,0.0,True,True,False,False
844,0.012391286,0.04705493,0.935,False,False,False,True
845,0.0,0.0,0.0,True,True,False,False
846,0.011847106,0.059634753,0.9226666666666666,False,False,False,True
847,0.0,0.0,0.0,True,True,False,False
848,0.0,0.0,0.0,True,True,False,False
849,0.0,0.0,0.0,True,True,False,False
850,0.0,0.0,0.0,True,True,False,False
851,0.0,0.0,0.0,True,True,False,False
852,0.01159423,0.056769073,0.92,False,False,False,True
853,0.0,0.0,0.0,True,True,False,False
854,0.0,0.0,0.0,True,True,False,False
855,0.022509456,0.099664316,0.9483333333333334,False,False,False,True
856,0.0,0.0,0.0,True,True,False,False
857,0.0,0.0,0.0,True,True,False,False
858,0.0,0.0,0.0,True,True,False,False
859,0.0,0.0,0.0,True,True,False,False
860,0.0,0.0,0.0,True,True,False,False
861,0.0,0.0,0.0,True,True,False,False
862,0.0,0.0,0.0,True,True,False,False
863,0.0,0.0,0.0,True,True,False,False
864,0.0,0.0,0.0,True,True,False,False
865,0.01314087,0.049595162,0.912,False,False,False,True
866,0.0,0.0,0.0,True,True,False,False
867,0.0,0.0,0.0,True,True,False,False
868,0.015300142,0.058631595,0.9436666666666667,False,False,False,True
869,0.0,0.0,0.0,True,True,False,False
870,0.0,0.0,0.0,True,True,False,False
871,0.0,0.0,0.0,True,True,False,False
872,0.0,0.0,0.0,True,True,False,False
873,0.0,0.0,0.0,True,True,False,False
874,0.0,0.0,0.0,True,True,False,False
875,0.0,0.0,0.0,True,True,False,False
876,0.0,0.0,0.0,True,True,False,False
877,0.0,0.0,0.0,True,True,False,False
878,0.0,0.0,0.0,True,True,False,False
879,0.0,0.0,0.0,True,True,False,False
880,0.017343918,0.07417832,0.9343333333333333,False,False,False,True
881,0.0,0.0,0.0,True,True,False,False
882,0.010510728,0.044861406,0.919,False,False,False,True
883,0.0,0.0,0.0,True,True,False,False
884,0.021457318,0.083935514,0.9536666666666667,False,False,False,True
885,0.0,0.0,0.0,True,True,False,False
886,0.0,0.0,0.0,True,True,False,False
887,0.0,0.0,0.0,True,True,False,False
888,0.0,0.0,0.0,True,True,False,False
889,0.0,0.0,0.0,True,True,False,False
890,0.0,0.0,0.0,True,True,False,False
891,0.0,0.0,0.0,True,True,False,False
892,0.00017538595,0.05401867,0.026,False,False,False,True
893,0.0,0.0,0.0,True,True,False,False
894,0.011480451,0.062570855,0.906,False,False,False,True
895,0.0,0.0,0.0,True,True,False,False
896,0.0,0.0,0.0,True,True,False,False
897,0.0,0.0,0.0,True,True,False,False
898,0.0,0.0,0.0,True,True,False,False
899,0.0,0.0,0.0,True,True,False,False
900,0.0,0.0,0.0,True,True,False,False
901,0.0,0.0,0.0,True,True,False,False
902,0.0,0.0,0.0,True,True,False,False
903,0.011735705,0.044417914,0.929,False,False,False,True
904,0.0,0.0,0.0,True,True,False,False
905,0.0,0.0,0.0,True,True,False,False
906,0.0,0.0,0.0,True,True,False,False
907,0.0,0.0,0.0,True,True,False,False
908,0.024784787,0.10762866,0.9576666666666667,False,False,False,True
909,0.0,0.0,0.0,True,True,False,False
910,0.0,0.0,0.0,True,True,False,False
911,0.0,0.0,0.0,True,True,False,False
912,0.0,0.0,0.0,True,True,False,False
913,0.0,0.0,0.0,True,True,False,False
914,0.0,0.0,0.0,True,True,False,False
915,0.0,0.0,0.0,True,True,False,False
916,0.0,0.0,0.0,True,True,False,False
917,0.0,0.0,0.0,True,True,False,False
918,0.0,0.0,0.0,True,True,False,False
919,0.026058244,0.10231607,0.9576666666666667,False,False,False,True
920,0.0,0.0,0.0,True,True,False,False
921,0.0,0.0,0.0,True,True,False,False
922,0.0,0.0,0.0,True,True,False,False
923,0.0,0.0,0.0,True,True,False,False
924,0.021161295,0.11500095,0.931,False,False,False,True
925,0.0,0.0,0.0,True,True,False,False
926,0.0,0.0,0.0,True,True,False,False
927,0.0,0.0,0.0,True,True,False,False
928,0.0,0.0,0.0,True,True,False,False
929,0.0,0.0,0.0,True,True,False,False
930,0.0,0.0,0.0,True,True,False,False
931,0.0,0.0,0.0,True,True,False,False
932,0.0,0.0,0.0,True,True,False,False
933,2.1618798e-06,0.004723219,0.0006666666666666666,False,True,False,False
934,0.0,0.0,0.0,True,True,False,False
935,0.0,0.0,0.0,True,True,False,False
936,0.04079452,0.14521138,0.9743333333333334,False,False,False,True
937,0.0,0.0,0.0,True,True,False,False
938,0.0,0.0,0.0,True,True,False,False
939,0.030038165,0.11691132,0.9696666666666667,False,False,False,True
940,0.0,0.0,0.0,True,True,False,False
941,0.0,0.0,0.0,True,True,False,False
942,0.0,0.0,0.0,True,True,False,False
943,0.011306828,0.07394636,0.8926666666666667,False,False,False,True
944,0.032007597,0.08959523,0.9696666666666667,False,False,False,True
945,0.0153097175,0.08905701,0.9306666666666666,False,False,False,True
946,0.013379347,0.06421083,0.911,False,False,False,True
947,0.080381095,0.17960943,0.985,False,False,True,False
948,0.02096815,0.055891395,0.958,False,False,False,True
949,0.0,0.0,0.0,True,True,False,False
950,0.014751634,0.06967545,0.9006666666666666,False,False,False,True
951,0.025440302,0.10261136,0.955,False,False,False,True
952,0.0,0.0,0.0,True,True,False,False
953,0.0,0.0,0.0,True,True,False,False
954,0.0142325135,0.06146963,0.9323333333333333,False,False,False,True
955,0.0,0.0,0.0,True,True,False,False
956,0.0,0.0,0.0,True,True,False,False
957,0.0,0.0,0.0,True,True,False,False
958,0.0,0.0,0.0,True,True,False,False
959,0.0,0.0,0.0,True,True,False,False
960,0.0,0.0,0.0,True,True,False,False
961,0.0,0.0,0.0,True,True,False,False
962,0.0,0.0,0.0,True,True,False,False
963,0.0,0.0,0.0,True,True,False,False
964,0.0,0.0,0.0,True,True,False,False
965,0.11417631,0.26657447,0.9976666666666667,False,False,True,False
966,0.0,0.0,0.0,True,True,False,False
967,0.0,0.0,0.0,True,True,False,False
968,0.0,0.0,0.0,True,True,False,False
969,0.0,0.0,0.0,True,True,False,False
970,0.0,0.0,0.0,True,True,False,False
971,0.0,0.0,0.0,True,True,False,False
972,0.0,0.0,0.0,True,True,False,False
973,0.0,0.0,0.0,True,True,False,False
974,0.0,0.0,0.0,True,True,False,False
975,0.0,0.0,0.0,True,True,False,False
976,0.0,0.0,0.0,True,True,False,False
977,0.0,0.0,0.0,True,True,False,False
978,0.014128017,0.06883451,0.94,False,False,False,True
979,0.0,0.0,0.0,True,True,False,False
980,0.011064128,0.0653186,0.932,False,False,False,True
981,0.021975217,0.0756214,0.9483333333333334,False,False,False,True
982,0.0,0.0,0.0,True,True,False,False
983,0.0,0.0,0.0,True,True,False,False
984,0.0,0.0,0.0,True,True,False,False
985,0.012590757,0.05576203,0.927,False,False,False,True
986,0.0,0.0,0.0,True,True,False,False
987,0.0,0.0,0.0,True,True,False,False
988,0.0,0.0,0.0,True,True,False,False
989,0.014854319,0.06567456,0.9213333333333333,False,False,False,True
990,0.0,0.0,0.0,True,True,False,False
991,0.027657656,0.07004982,0.961,False,False,False,True
992,0.0,0.0,0.0,True,True,False,False
993,0.0,0.0,0.0,True,True,False,False
994,0.0,0.0,0.0,True,True,False,False
995,0.0,0.0,0.0,True,True,False,False
996,0.0,0.0,0.0,True,True,False,False
997,0.01813132,0.0898914,0.9423333333333334,False,False,False,True
998,0.0,0.0,0.0,True,True,False,False
999,0.0,0.0,0.0,True,True,False,False
1000,0.0,0.0,0.0,True,True,False,False
1001,0.0,0.0,0.0,True,True,False,False
1002,0.0,0.0,0.0,True,True,False,False
1003,0.03357088,0.10034781,0.9756666666666667,False,False,False,True
1004,0.0,0.0,0.0,True,True,False,False
1005,0.008605459,0.049857743,0.8833333333333333,False,False,False,True
1006,0.022523534,0.10844782,0.9483333333333334,False,False,False,True
1007,0.020914204,0.094760984,0.948,False,False,False,True
1008,0.0,0.0,0.0,True,True,False,False
1009,0.0,0.0,0.0,True,True,False,False
1010,0.0,0.0,0.0,True,True,False,False
1011,0.0,0.0,0.0,True,True,False,False
1012,0.0,0.0,0.0,True,True,False,False
1013,0.0,0.0,0.0,True,True,False,False
1014,0.0,0.0,0.0,True,True,False,False
1015,0.0,0.0,0.0,True,True,False,False
1016,0.0,0.0,0.0,True,True,False,False
1017,0.01774086,0.076600455,0.9266666666666666,False,False,False,True
1018,0.0,0.0,0.0,True,True,False,False
1019,0.0,0.0,0.0,True,True,False,False
1020,0.0,0.0,0.0,True,True,False,False
1021,0.0,0.0,0.0,True,True,False,False
1022,0.013317582,0.06313878,0.9186666666666666,False,False,False,True
1023,0.0,0.0,0.0,True,True,False,False
