image_id,rank,concept,activation,neuron,status,naming_similarity,margin
img_000590,3,left lung opacity,0.04485730826854706,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000591,1,bilateral lung opacities,0.061494242399930954,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000591,2,left lung opacity,0.06048799678683281,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000591,3,small pneumothorax,0.052541159093379974,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_000591,4,left pneumothorax,0.047423433512449265,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000592,1,bilateral lung opacities,0.06320071965456009,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000592,2,left lung opacity,0.05549972504377365,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000592,3,small pneumothorax,0.039879024028778076,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_000593,1,bilateral lung opacities,0.08400416374206543,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000593,2,left lung opacity,0.05450599268078804,68,ambiguous,0.3523964285850525,0.001081317663192749
img_000593,3,left pneumothorax,0.04192133992910385,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_000594,1,left lung opacity,0.05583740770816803,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000594,2,bilateral lung opacities,0.05472142621874809,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000594,3,left pneumothorax,0.04702888801693916,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000594,4,small pneumothorax,0.038042835891246796,373,ambiguous,0.3474368155002594,9.647011756896973e-05
img_000595,1,bilateral lung opacities,0.06317900121212006,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000595,2,left lung opacity,0.05413224548101425,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000595,3,left pneumothorax,0.05133857578039169,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000595,4,small pneumothorax,0.04872874170541763,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000596,1,small pneumothorax,0.060212392359972,565,ambiguous,0.34939900040626526,0.0005078017711639404
img_000596,2,left pneumothorax,0.055069901049137115,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000596,3,left lung opacity,0.05504433065652847,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_000597,1,bilateral lung opacities,0.07609744369983673,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000597,2,left lung opacity,0.05063631013035774,924,ambiguous,0.3525475263595581,0.0009177625179290771
img_000597,3,left pneumothorax,0.042343996465206146,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_000598,1,bilateral lung opacities,0.0729624405503273,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000598,2,left pneumothorax,0.04296261817216873,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000598,3,left lung opacity,0.03969007730484009,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000598,4,small pneumothorax,0.038677915930747986,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000599,1,left lung opacity,0.060078877955675125,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000599,2,bilateral lung opacities,0.058049850165843964,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000599,3,left pneumothorax,0.039507344365119934,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000599,4,small pneumothorax,0.037828460335731506,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_000600,1,bilateral lung opacities,0.0801919475197792,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000600,2,left lung opacity,0.061068762093782425,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000600,3,small pneumothorax,0.04586300626397133,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_000601,1,bilateral lung opacities,0.07182479649782181,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000601,2,left lung opacity,0.04105009138584137,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000602,1,bilateral lung opacities,0.06545044481754303,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000602,2,left lung opacity,0.06281767040491104,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000602,3,small pneumothorax,0.06229235231876373,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000602,4,left pneumothorax,0.047793105244636536,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000603,1,left lung opacity,0.059722546488046646,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_000603,2,bilateral lung opacities,0.05670962110161781,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_000603,3,small pneumothorax,0.04579882696270943,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_000603,4,left pneumothorax,0.04321276769042015,228,ambiguous,0.35365554690361023,0.00030109286308288574
img_000604,1,left lung opacity,0.05603870376944542,919,ambiguous,0.3551328480243683,0.0014696121215820312
img_000604,2,left pneumothorax,0.05360180512070656,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000604,3,bilateral lung opacities,0.05169302225112915,431,ambiguous,0.3510706424713135,0.0002493858337402344
img_000604,4,small pneumothorax,0.05078064650297165,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000605,1,bilateral lung opacities,0.0799948051571846,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000605,2,left lung opacity,0.06043308228254318,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000605,3,small pneumothorax,0.042470648884773254,373,ambiguous,0.3474368155002594,9.647011756896973e-05
img_000605,4,left pneumothorax,0.03746279329061508,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000606,1,bilateral lung opacities,0.0700250044465065,368,assigned,0.3607766032218933,0.0028638243675231934
img_000606,2,small pneumothorax,0.0662199929356575,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000606,3,left lung opacity,0.05329349637031555,218,ambiguous,0.3533216118812561,0.0014209747314453125
img_000606,4,left pneumothorax,0.051935017108917236,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000607,1,bilateral lung opacities,0.07340379804372787,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000607,2,left pneumothorax,0.07257643342018127,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000607,3,left lung opacity,0.06390632688999176,118,ambiguous,0.3525643050670624,0.0006358325481414795
img_000607,4,small pneumothorax,0.04911840707063675,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000607,5,left lower lobe consolidation,0.04817894846200943,784,ambiguous,0.3512917757034302,0.00040137767791748047
img_000608,1,small pneumothorax,0.07904605567455292,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000608,2,left pneumothorax,0.07567547261714935,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000608,3,bilateral lung opacities,0.0671498030424118,351,ambiguous,0.3543253540992737,0.0003955960273742676
img_000608,4,left lung opacity,0.060859620571136475,218,ambiguous,0.3533216118812561,0.0014209747314453125
img_000609,1,bilateral lung opacities,0.08168849349021912,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000609,2,left lung opacity,0.06654908508062363,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000609,3,left pneumothorax,0.05752163752913475,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000609,4,small pneumothorax,0.04605888947844505,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000610,1,left lung opacity,0.07503058016300201,981,ambiguous,0.35282039642333984,0.0008525848388671875
img_000610,2,small pneumothorax,0.06499167531728745,565,ambiguous,0.34939900040626526,0.0005078017711639404
img_000610,3,left pneumothorax,0.05282647907733917,541,ambiguous,0.35210472345352173,0.0009777247905731201
img_000611,1,left lung opacity,0.08302418142557144,89,ambiguous,0.3533512353897095,0.0013450980186462402
img_000611,2,small pneumothorax,0.0770624652504921,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000611,3,bilateral lung opacities,0.07606884837150574,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_000611,4,left pneumothorax,0.06139565631747246,49,ambiguous,0.35120904445648193,0.0011910200119018555
img_000612,1,small pneumothorax,0.0726361945271492,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000612,2,left lung opacity,0.06094818189740181,924,ambiguous,0.3525475263595581,0.0009177625179290771
img_000612,3,bilateral lung opacities,0.060175392776727676,368,assigned,0.3607766032218933,0.0028638243675231934
img_000612,4,left pneumothorax,0.046355538070201874,228,ambiguous,0.35365554690361023,0.00030109286308288574
img_000613,1,left lung opacity,0.0617203451693058,792,ambiguous,0.35713326930999756,0.0019719600677490234
img_000613,2,left pneumothorax,0.05348070710897446,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_000613,3,bilateral lung opacities,0.05344419926404953,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000613,4,small pneumothorax,0.04591761529445648,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000614,1,left lung opacity,0.07626602053642273,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_000614,2,bilateral lung opacities,0.05011428892612457,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000614,3,small pneumothorax,0.040914878249168396,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000615,1,small pneumothorax,0.060357362031936646,884,ambiguous,0.3538057804107666,0.00015181303024291992
img_000615,2,bilateral lung opacities,0.05880606919527054,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000615,3,left lung opacity,0.051530931144952774,165,ambiguous,0.35565102100372314,0.00030094385147094727
img_000616,1,left lung opacity,0.05295080691576004,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000616,2,bilateral lung opacities,0.05094383656978607,991,ambiguous,0.3580735921859741,0.0017347931861877441
img_000616,3,small pneumothorax,0.04505819454789162,192,ambiguous,0.35010838508605957,0.0003853738307952881
img_000617,1,bilateral lung opacities,0.09655554592609406,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000617,2,left lung opacity,0.051011402159929276,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000617,3,small pneumothorax,0.04192370921373367,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000617,4,left pneumothorax,0.038711730390787125,178,ambiguous,0.3511126637458801,0.00047719478607177734
img_000618,1,bilateral lung opacities,0.06466938555240631,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000618,2,left lung opacity,0.055769432336091995,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000618,3,left pneumothorax,0.04129951447248459,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000618,4,small pneumothorax,0.03909722715616226,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_000619,1,bilateral lung opacities,0.06487882137298584,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000619,2,left lung opacity,0.06252046674489975,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000619,3,left pneumothorax,0.050630442798137665,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000620,1,bilateral lung opacities,0.07347802072763443,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000620,2,small pneumothorax,0.0457419753074646,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000620,3,left lung opacity,0.04436899721622467,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_000621,1,small pneumothorax,0.069663405418396,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000621,2,bilateral lung opacities,0.06907998025417328,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000621,3,left pneumothorax,0.061985209584236145,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000621,4,left lung opacity,0.04953252896666527,588,ambiguous,0.35051316022872925,0.0017756223678588867
img_000622,1,small pneumothorax,0.09266062080860138,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000622,2,left lung opacity,0.07141295075416565,981,ambiguous,0.35282039642333984,0.0008525848388671875
img_000622,3,left pneumothorax,0.07011676579713821,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000622,4,bilateral lung opacities,0.05348130315542221,991,ambiguous,0.3580735921859741,0.0017347931861877441
img_000623,1,bilateral lung opacities,0.07304373383522034,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000623,2,left lung opacity,0.04755399376153946,270,ambiguous,0.3528618812561035,0.0014450252056121826
img_000623,3,left pneumothorax,0.04681635648012161,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000624,1,left lung opacity,0.059819743037223816,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000624,2,bilateral lung opacities,0.05285134166479111,535,ambiguous,0.36123380064964294,0.0004971325397491455
img_000624,3,left pneumothorax,0.05139317363500595,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_000624,4,small pneumothorax,0.04828418418765068,257,ambiguous,0.3508352041244507,0.0003860592842102051
img_000625,1,small pneumothorax,0.059097036719322205,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000625,2,bilateral lung opacities,0.05657567083835602,431,ambiguous,0.3510706424713135,0.0002493858337402344
img_000625,3,left lung opacity,0.04798373579978943,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000625,4,left pneumothorax,0.044748127460479736,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000626,1,bilateral lung opacities,0.05959104374051094,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000626,2,left lung opacity,0.056448958814144135,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000626,3,small pneumothorax,0.04085136577486992,1017,ambiguous,0.3506045937538147,0.0016635656356811523
img_000627,1,bilateral lung opacities,0.06464052945375443,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000627,2,small pneumothorax,0.045493628829717636,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000627,3,left lung opacity,0.03837243840098381,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_000628,1,bilateral lung opacities,0.07194352149963379,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000628,2,left pneumothorax,0.0669514611363411,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_000628,3,small pneumothorax,0.05881957337260246,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_000628,4,left lung opacity,0.05230329930782318,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000629,1,left lung opacity,0.05930640920996666,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_000629,2,bilateral lung opacities,0.05460987985134125,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000629,3,small pneumothorax,0.04921533912420273,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000630,1,small pneumothorax,0.07616924494504929,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000630,2,bilateral lung opacities,0.05752973258495331,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000630,3,left pneumothorax,0.05418863147497177,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000630,4,left lung opacity,0.04683090001344681,712,ambiguous,0.34879767894744873,7.599592208862305e-05
img_000631,1,left lung opacity,0.05939353257417679,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000631,2,bilateral lung opacities,0.057863593101501465,368,assigned,0.3607766032218933,0.0028638243675231934
img_000631,3,small pneumothorax,0.03893783688545227,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000632,1,left lung opacity,0.06428281217813492,641,ambiguous,0.35168924927711487,0.0004596412181854248
img_000632,2,small pneumothorax,0.05961211025714874,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_000632,3,bilateral lung opacities,0.056775592267513275,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000633,1,left pneumothorax,0.06511390954256058,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000633,2,small pneumothorax,0.059764932841062546,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000633,3,left lung opacity,0.05715194344520569,68,ambiguous,0.3523964285850525,0.001081317663192749
img_000633,4,bilateral lung opacities,0.04850659519433975,701,ambiguous,0.3562234938144684,3.221631050109863e-05
img_000634,1,left lung opacity,0.07479194551706314,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_000634,2,bilateral lung opacities,0.06399025022983551,535,ambiguous,0.36123380064964294,0.0004971325397491455
img_000634,3,small pneumothorax,0.04926440492272377,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000635,1,small pneumothorax,0.061508435755968094,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_000635,2,left lung opacity,0.052379731088876724,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000635,3,bilateral lung opacities,0.044167183339595795,991,ambiguous,0.3580735921859741,0.0017347931861877441
img_000636,1,bilateral lung opacities,0.07174207270145416,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000636,2,left lung opacity,0.05165361985564232,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000636,3,small pneumothorax,0.04008718207478523,424,ambiguous,0.3509156107902527,0.00010627508163452148
img_000637,1,bilateral lung opacities,0.06721855700016022,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000637,2,left lung opacity,0.051767393946647644,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000638,1,left lung opacity,0.07097029685974121,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000638,2,bilateral lung opacities,0.06990912556648254,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000638,3,small pneumothorax,0.052378907799720764,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000639,1,bilateral lung opacities,0.06502967327833176,368,assigned,0.3607766032218933,0.0028638243675231934
img_000639,2,left lung opacity,0.05159766972064972,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000639,3,left pneumothorax,0.043675728142261505,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_000640,1,left lung opacity,0.04794899374246597,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000640,2,bilateral lung opacities,0.04695452004671097,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000640,3,small pneumothorax,0.046727683395147324,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000641,1,bilateral lung opacities,0.06158994883298874,368,assigned,0.3607766032218933,0.0028638243675231934
img_000641,2,left lung opacity,0.046405892819166183,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000641,3,small pneumothorax,0.043785445392131805,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000642,1,bilateral lung opacities,0.06845065206289291,368,assigned,0.3607766032218933,0.0028638243675231934
img_000642,2,left lung opacity,0.046095848083496094,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000643,1,small pneumothorax,0.07098867744207382,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000643,2,bilateral lung opacities,0.06938449293375015,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000643,3,left lung opacity,0.06780561804771423,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000643,4,left pneumothorax,0.04122491553425789,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000644,1,left lung opacity,0.07283288240432739,134,ambiguous,0.35403916239738464,0.0018943548202514648
img_000644,2,left pneumothorax,0.06928284466266632,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_000644,3,bilateral lung opacities,0.06908906996250153,351,ambiguous,0.3543253540992737,0.0003955960273742676
img_000644,4,small pneumothorax,0.04603073373436928,208,ambiguous,0.3497546911239624,0.0007082223892211914
img_000645,1,bilateral lung opacities,0.07285276055335999,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000645,2,small pneumothorax,0.04714912548661232,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_000645,3,left lung opacity,0.042868420481681824,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000646,1,bilateral lung opacities,0.0647435411810875,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000646,2,left lung opacity,0.056214407086372375,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000646,3,left pneumothorax,0.046922072768211365,384,ambiguous,0.3526160717010498,0.0005674362182617188
img_000647,1,small pneumothorax,0.06450219452381134,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000647,2,left pneumothorax,0.0607963502407074,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000647,3,bilateral lung opacities,0.058440327644348145,368,assigned,0.3607766032218933,0.0028638243675231934
img_000647,4,left lung opacity,0.05003862828016281,924,ambiguous,0.3525475263595581,0.0009177625179290771
img_000648,1,left lung opacity,0.05967727676033974,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000648,2,bilateral lung opacities,0.048342980444431305,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000648,3,left pneumothorax,0.04248486086726189,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_000649,1,left lung opacity,0.05449609458446503,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000649,2,bilateral lung opacities,0.05232194438576698,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000650,1,left lung opacity,0.06562212854623795,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000650,2,bilateral lung opacities,0.061648789793252945,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000650,3,left pneumothorax,0.054588623344898224,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000650,4,small pneumothorax,0.048474736511707306,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000651,1,left pneumothorax,0.06460806727409363,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000651,2,small pneumothorax,0.06385944038629532,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000651,3,left lung opacity,0.05659189820289612,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000651,4,bilateral lung opacities,0.04897378385066986,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000652,1,bilateral lung opacities,0.08256678283214569,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000652,2,left lung opacity,0.050566427409648895,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000652,3,left pneumothorax,0.03776624798774719,49,ambiguous,0.35120904445648193,0.0011910200119018555
img_000653,1,left lung opacity,0.06030174344778061,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_000653,2,bilateral lung opacities,0.05637228861451149,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000653,3,small pneumothorax,0.03978189080953598,407,ambiguous,0.34337225556373596,0.00010886788368225098
img_000654,1,bilateral lung opacities,0.07269850373268127,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_000654,2,small pneumothorax,0.051886286586523056,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000654,3,left lung opacity,0.04854210466146469,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_000655,1,left lung opacity,0.06734839826822281,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_000655,2,bilateral lung opacities,0.04348323494195938,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000656,1,small pneumothorax,0.07948125153779984,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_000656,2,left pneumothorax,0.07460381835699081,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000656,3,left lung opacity,0.05621050298213959,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000657,1,small pneumothorax,0.07269860059022903,884,ambiguous,0.3538057804107666,0.00015181303024291992
img_000657,2,left pneumothorax,0.0613170862197876,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000657,3,bilateral lung opacities,0.060260675847530365,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000657,4,left lung opacity,0.05704517289996147,908,ambiguous,0.3497745096683502,0.001687854528427124
img_000658,1,small pneumothorax,0.06846918910741806,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000658,2,left lung opacity,0.05273592472076416,569,ambiguous,0.35601723194122314,0.00021731853485107422
img_000658,3,left pneumothorax,0.046823494136333466,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_000659,1,small pneumothorax,0.06857037544250488,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000659,2,bilateral lung opacities,0.06546037644147873,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000659,3,left lung opacity,0.05905277281999588,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000660,1,small pneumothorax,0.07066179811954498,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_000660,2,left lung opacity,0.06600850820541382,89,ambiguous,0.3533512353897095,0.0013450980186462402
img_000660,3,bilateral lung opacities,0.05172496289014816,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000661,1,bilateral lung opacities,0.123660147190094,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_000661,2,left lung opacity,0.09108277410268784,376,ambiguous,0.3565460443496704,0.0016748011112213135
img_000661,3,left pneumothorax,0.0645684003829956,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_000661,4,small pneumothorax,0.052083976566791534,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_000662,1,small pneumothorax,0.07700678706169128,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_000662,2,left lung opacity,0.06637874990701675,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_000662,3,bilateral lung opacities,0.05999644845724106,368,assigned,0.3607766032218933,0.0028638243675231934
img_000662,4,left pneumothorax,0.044361017644405365,384,ambiguous,0.3526160717010498,0.0005674362182617188
img_000663,1,bilateral lung opacities,0.05909991264343262,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000663,2,left lung opacity,0.0507228747010231,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000663,3,small pneumothorax,0.03821248561143875,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000664,1,left lung opacity,0.07290199398994446,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_000664,2,bilateral lung opacities,0.07121843099594116,801,ambiguous,0.35600703954696655,0.001716911792755127
img_000664,3,small pneumothorax,0.05654189735651016,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000665,1,bilateral lung opacities,0.08381003141403198,535,ambiguous,0.36123380064964294,0.0004971325397491455
img_000665,2,left lung opacity,0.07775440812110901,165,ambiguous,0.35565102100372314,0.00030094385147094727
img_000665,3,left pneumothorax,0.07533229887485504,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000665,4,small pneumothorax,0.06190969794988632,257,ambiguous,0.3508352041244507,0.0003860592842102051
img_000666,1,bilateral lung opacities,0.06541375815868378,368,assigned,0.3607766032218933,0.0028638243675231934
img_000666,2,left lung opacity,0.05041588470339775,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_000667,1,left lung opacity,0.08027105033397675,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_000667,2,bilateral lung opacities,0.07413037121295929,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000668,1,bilateral lung opacities,0.05525670200586319,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_000668,2,left lung opacity,0.050395235419273376,634,ambiguous,0.35596656799316406,0.00022989511489868164
img_000668,3,left pneumothorax,0.05009175464510918,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000668,4,small pneumothorax,0.03889760002493858,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_000669,1,small pneumothorax,0.06356020271778107,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_000669,2,bilateral lung opacities,0.05372409522533417,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_000669,3,left lung opacity,0.051365066319704056,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_000669,4,left pneumothorax,0.039541151374578476,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_000670,1,left pneumothorax,0.06609043478965759,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_000670,2,bilateral lung opacities,0.05664686858654022,431,ambiguous,0.3510706424713135,0.0002493858337402344
img_000670,3,left lung opacity,0.05317619442939758,519,ambiguous,0.3537852168083191,0.00021860003471374512
img_000670,4,small pneumothorax,0.04934830218553543,21,ambiguous,0.35216766595840454,0.0004692673683166504
